index,lat,lon,value,timestamp,name,shortname,units
105532,52.495613,-7.313749,7.691797,01-11-2016 06:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,7.784326,01-11-2016 06:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,7.788721,01-11-2016 06:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,6.663721,01-11-2016 07:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,6.795557,01-11-2016 07:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,7.020166,01-11-2016 07:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,7.094873,01-11-2016 07:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,7.094873,01-11-2016 07:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,7.257715,01-11-2016 07:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,7.402979,01-11-2016 07:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,7.534814,01-11-2016 07:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,7.649316,01-11-2016 07:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,7.715234,01-11-2016 07:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,7.820947,01-11-2016 07:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,7.169092,01-11-2016 08:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,7.340967,01-11-2016 08:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,7.578516,01-11-2016 08:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,7.485986,01-11-2016 08:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,7.516748,01-11-2016 08:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,7.710352,01-11-2016 08:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,7.908350,01-11-2016 08:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,7.895166,01-11-2016 08:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,8.053369,01-11-2016 08:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,8.145898,01-11-2016 08:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,8.190088,01-11-2016 08:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,7.420801,01-11-2016 09:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,7.645410,01-11-2016 09:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,7.874170,01-11-2016 09:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,7.715479,01-11-2016 09:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,7.786035,01-11-2016 09:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,8.019189,01-11-2016 09:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,8.230371,01-11-2016 09:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,8.111719,01-11-2016 09:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,8.305078,01-11-2016 09:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,8.397607,01-11-2016 09:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,8.454736,01-11-2016 09:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,7.790430,01-11-2016 10:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,8.059961,01-11-2016 10:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,8.254297,01-11-2016 10:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,8.055566,01-11-2016 10:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,8.157129,01-11-2016 10:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,8.426172,01-11-2016 10:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,8.634180,01-11-2016 10:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,8.505762,01-11-2016 10:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,8.713281,01-11-2016 10:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,8.775293,01-11-2016 10:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,8.845605,01-11-2016 10:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,8.458154,01-11-2016 11:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,8.662256,01-11-2016 11:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,8.782373,01-11-2016 11:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,8.720361,01-11-2016 11:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,8.875146,01-11-2016 11:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,9.088525,01-11-2016 11:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,9.226221,01-11-2016 11:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,9.075342,01-11-2016 11:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,9.283838,01-11-2016 11:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,9.297021,01-11-2016 11:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,9.367822,01-11-2016 11:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,9.027979,01-11-2016 12:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,9.214990,01-11-2016 12:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,9.348779,01-11-2016 12:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,9.250635,01-11-2016 12:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,9.393213,01-11-2016 12:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,9.571436,01-11-2016 12:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,9.749658,01-11-2016 12:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,9.598291,01-11-2016 12:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,9.790186,01-11-2016 12:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,9.839014,01-11-2016 12:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,9.928369,01-11-2016 12:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,9.438867,01-11-2016 13:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,9.648828,01-11-2016 13:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,9.840234,01-11-2016 13:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,9.818262,01-11-2016 13:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,9.916406,01-11-2016 13:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,10.125879,01-11-2016 13:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,10.340234,01-11-2016 13:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,10.264551,01-11-2016 13:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,10.478418,01-11-2016 13:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,10.500879,01-11-2016 13:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,10.617090,01-11-2016 13:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,9.849512,01-11-2016 14:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,10.139551,01-11-2016 14:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,10.420313,01-11-2016 14:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,10.139551,01-11-2016 14:00:00,Temperature,t,Celsius
