index,lat,lon,value,timestamp,name,shortname,units
104473,52.447430,-7.337415,-0.949805,01-12-2016 01:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.046484,01-12-2016 01:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-0.809668,01-12-2016 01:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-0.853613,01-12-2016 01:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.809668,01-12-2016 01:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.594824,01-12-2016 01:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.335547,01-12-2016 01:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.414648,01-12-2016 01:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.177832,01-12-2016 01:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.042090,01-12-2016 01:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,0.177637,01-12-2016 01:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.104102,01-12-2016 02:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.143164,01-12-2016 02:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-0.954687,01-12-2016 02:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-0.897559,01-12-2016 02:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.840430,01-12-2016 02:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.651953,01-12-2016 02:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.459082,01-12-2016 02:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.428320,01-12-2016 02:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.208594,01-12-2016 02:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.081641,01-12-2016 02:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,0.094141,01-12-2016 02:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.213477,01-12-2016 03:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.147559,01-12-2016 03:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-0.932715,01-12-2016 03:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.042578,01-12-2016 03:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.928320,01-12-2016 03:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.691504,01-12-2016 03:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.507422,01-12-2016 03:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.625586,01-12-2016 03:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.401953,01-12-2016 03:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.252539,01-12-2016 03:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.042090,01-12-2016 03:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.462256,01-12-2016 04:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.352393,01-12-2016 04:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-1.041357,01-12-2016 04:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.322119,01-12-2016 04:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-1.172705,01-12-2016 04:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.935889,01-12-2016 04:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.676611,01-12-2016 04:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.861182,01-12-2016 04:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.593604,01-12-2016 04:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.427100,01-12-2016 04:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.211768,01-12-2016 04:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.621680,01-12-2016 05:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.525488,01-12-2016 05:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-1.143164,01-12-2016 05:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.393652,01-12-2016 05:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-1.222266,01-12-2016 05:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-1.020605,01-12-2016 05:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.756934,01-12-2016 05:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.919531,01-12-2016 05:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.656348,01-12-2016 05:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.502539,01-12-2016 05:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.265723,01-12-2016 05:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.776221,01-12-2016 06:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.697607,01-12-2016 06:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-1.241064,01-12-2016 06:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.442725,01-12-2016 06:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-1.306494,01-12-2016 06:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-1.113623,01-12-2016 06:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.766943,01-12-2016 06:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-1.030127,01-12-2016 06:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.727393,01-12-2016 06:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.499365,01-12-2016 06:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.257666,01-12-2016 06:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.767187,01-12-2016 07:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.644141,01-12-2016 07:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-1.152441,01-12-2016 07:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.477148,01-12-2016 07:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-1.279395,01-12-2016 07:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.985449,01-12-2016 07:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.568457,01-12-2016 07:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.959082,01-12-2016 07:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.555273,01-12-2016 07:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.261328,01-12-2016 07:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.089941,01-12-2016 07:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.549414,01-12-2016 08:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.408789,01-12-2016 08:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-0.978613,01-12-2016 08:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.198340,01-12-2016 08:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.965918,01-12-2016 08:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.706641,01-12-2016 08:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.355078,01-12-2016 08:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.684668,01-12-2016 08:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.359473,01-12-2016 08:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.157324,01-12-2016 08:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,-0.091406,01-12-2016 08:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-1.311377,01-12-2016 09:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-1.294287,01-12-2016 09:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-0.929541,01-12-2016 09:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-1.035010,01-12-2016 09:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.868018,01-12-2016 09:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.653174,01-12-2016 09:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,-0.288428,01-12-2016 09:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.617529,01-12-2016 09:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,-0.310400,01-12-2016 09:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,-0.056006,01-12-2016 09:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,0.001611,01-12-2016 09:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,-0.771338,01-12-2016 10:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-0.854834,01-12-2016 10:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,-0.521338,01-12-2016 10:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,-0.692725,01-12-2016 10:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,-0.494971,01-12-2016 10:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,-0.301611,01-12-2016 10:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,0.058740,01-12-2016 10:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,-0.204932,01-12-2016 10:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,0.076318,01-12-2016 10:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,0.273584,01-12-2016 10:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,0.304346,01-12-2016 10:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,0.134912,01-12-2016 11:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,-0.010107,01-12-2016 11:00:00,Temperature,t,Celsius
