index,lat,lon,value,dataDate,dataTime,validityDate,validityTime,name,shortname,units
104473,52.447430,-7.337415,284.363281,20160601,0,20160601,100,Temperature,t,K
104474,52.451298,-7.301061,284.473877,20160601,0,20160601,100,Temperature,t,K
104475,52.455155,-7.264700,284.664551,20160601,0,20160601,100,Temperature,t,K
105001,52.465704,-7.380140,284.358887,20160601,0,20160601,100,Temperature,t,K
105002,52.469586,-7.343774,284.429688,20160601,0,20160601,100,Temperature,t,K
105003,52.473456,-7.307402,284.810791,20160601,0,20160601,100,Temperature,t,K
105004,52.477315,-7.271023,284.792969,20160601,0,20160601,100,Temperature,t,K
105531,52.491741,-7.350140,284.806152,20160601,0,20160601,100,Temperature,t,K
105532,52.495613,-7.313749,284.992432,20160601,0,20160601,100,Temperature,t,K
105533,52.499474,-7.277352,285.027832,20160601,0,20160601,100,Temperature,t,K
106062,52.521633,-7.283688,285.063232,20160601,0,20160601,100,Temperature,t,K
104473,52.447430,-7.337415,283.219727,20160601,0,20160601,200,Temperature,t,K
104474,52.451298,-7.301061,283.392334,20160601,0,20160601,200,Temperature,t,K
104475,52.455155,-7.264700,283.609131,20160601,0,20160601,200,Temperature,t,K
105001,52.465704,-7.380140,283.086914,20160601,0,20160601,200,Temperature,t,K
105002,52.469586,-7.343774,283.215332,20160601,0,20160601,200,Temperature,t,K
105003,52.473456,-7.307402,283.662354,20160601,0,20160601,200,Temperature,t,K
105004,52.477315,-7.271023,283.702148,20160601,0,20160601,200,Temperature,t,K
105531,52.491741,-7.350140,283.529541,20160601,0,20160601,200,Temperature,t,K
105532,52.495613,-7.313749,283.799561,20160601,0,20160601,200,Temperature,t,K
105533,52.499474,-7.277352,283.834961,20160601,0,20160601,200,Temperature,t,K
106062,52.521633,-7.283688,283.808350,20160601,0,20160601,200,Temperature,t,K
104473,52.447430,-7.337415,281.951172,20160601,0,20160601,300,Temperature,t,K
104474,52.451298,-7.301061,282.176758,20160601,0,20160601,300,Temperature,t,K
104475,52.455155,-7.264700,282.463867,20160601,0,20160601,300,Temperature,t,K
105001,52.465704,-7.380140,281.760986,20160601,0,20160601,300,Temperature,t,K
105002,52.469586,-7.343774,281.844971,20160601,0,20160601,300,Temperature,t,K
105003,52.473456,-7.307402,282.371094,20160601,0,20160601,300,Temperature,t,K
105004,52.477315,-7.271023,282.490479,20160601,0,20160601,300,Temperature,t,K
105531,52.491741,-7.350140,282.066162,20160601,0,20160601,300,Temperature,t,K
105532,52.495613,-7.313749,282.353516,20160601,0,20160601,300,Temperature,t,K
105533,52.499474,-7.277352,282.539062,20160601,0,20160601,300,Temperature,t,K
106062,52.521633,-7.283688,282.517090,20160601,0,20160601,300,Temperature,t,K
104473,52.447430,-7.337415,280.937988,20160601,300,20160601,400,Temperature,t,K
104474,52.451298,-7.301061,281.127930,20160601,300,20160601,400,Temperature,t,K
104475,52.455155,-7.264700,281.512451,20160601,300,20160601,400,Temperature,t,K
105001,52.465704,-7.380140,280.916016,20160601,300,20160601,400,Temperature,t,K
105002,52.469586,-7.343774,280.845459,20160601,300,20160601,400,Temperature,t,K
105003,52.473456,-7.307402,281.322510,20160601,300,20160601,400,Temperature,t,K
105004,52.477315,-7.271023,281.547607,20160601,300,20160601,400,Temperature,t,K
105531,52.491741,-7.350140,281.044189,20160601,300,20160601,400,Temperature,t,K
105532,52.495613,-7.313749,281.189941,20160601,300,20160601,400,Temperature,t,K
105533,52.499474,-7.277352,281.556641,20160601,300,20160601,400,Temperature,t,K
106062,52.521633,-7.283688,281.534424,20160601,300,20160601,400,Temperature,t,K
