index,lat,lon,value,dataDate,dataTime,validityDate,validityTime,name,shortname,units
104473,52.447430,-7.337415,283.929443,20160701,0,20160701,100,Temperature,t,K
104474,52.451298,-7.301061,284.103271,20160701,0,20160701,100,Temperature,t,K
104475,52.455155,-7.264700,284.361816,20160701,0,20160701,100,Temperature,t,K
105001,52.465704,-7.380140,284.366211,20160701,0,20160701,100,Temperature,t,K
105002,52.469586,-7.343774,284.406250,20160701,0,20160701,100,Temperature,t,K
105003,52.473456,-7.307402,284.553467,20160701,0,20160701,100,Temperature,t,K
105004,52.477315,-7.271023,284.736328,20160701,0,20160701,100,Temperature,t,K
105531,52.491741,-7.350140,284.780762,20160701,0,20160701,100,Temperature,t,K
105532,52.495613,-7.313749,284.892334,20160701,0,20160701,100,Temperature,t,K
105533,52.499474,-7.277352,284.981445,20160701,0,20160701,100,Temperature,t,K
106062,52.521633,-7.283688,284.999268,20160701,0,20160701,100,Temperature,t,K
104473,52.447430,-7.337415,283.822998,20160701,0,20160701,200,Temperature,t,K
104474,52.451298,-7.301061,283.982910,20160701,0,20160701,200,Temperature,t,K
104475,52.455155,-7.264700,284.205322,20160701,0,20160701,200,Temperature,t,K
105001,52.465704,-7.380140,284.076416,20160701,0,20160701,200,Temperature,t,K
105002,52.469586,-7.343774,284.152100,20160701,0,20160701,200,Temperature,t,K
105003,52.473456,-7.307402,284.361084,20160701,0,20160701,200,Temperature,t,K
105004,52.477315,-7.271023,284.592529,20160701,0,20160701,200,Temperature,t,K
105531,52.491741,-7.350140,284.468018,20160701,0,20160701,200,Temperature,t,K
105532,52.495613,-7.313749,284.672607,20160701,0,20160701,200,Temperature,t,K
105533,52.499474,-7.277352,284.854980,20160701,0,20160701,200,Temperature,t,K
106062,52.521633,-7.283688,284.859375,20160701,0,20160701,200,Temperature,t,K
104473,52.447430,-7.337415,283.601562,20160701,0,20160701,300,Temperature,t,K
104474,52.451298,-7.301061,283.610352,20160701,0,20160701,300,Temperature,t,K
104475,52.455155,-7.264700,284.006104,20160701,0,20160701,300,Temperature,t,K
105001,52.465704,-7.380140,284.023682,20160701,0,20160701,300,Temperature,t,K
105002,52.469586,-7.343774,284.104004,20160701,0,20160701,300,Temperature,t,K
105003,52.473456,-7.307402,284.268311,20160701,0,20160701,300,Temperature,t,K
105004,52.477315,-7.271023,284.450684,20160701,0,20160701,300,Temperature,t,K
105531,52.491741,-7.350140,284.517334,20160701,0,20160701,300,Temperature,t,K
105532,52.495613,-7.313749,284.677246,20160701,0,20160701,300,Temperature,t,K
105533,52.499474,-7.277352,284.801758,20160701,0,20160701,300,Temperature,t,K
106062,52.521633,-7.283688,284.783936,20160701,0,20160701,300,Temperature,t,K
104473,52.447430,-7.337415,283.229492,20160701,300,20160701,400,Temperature,t,K
104474,52.451298,-7.301061,283.375977,20160701,300,20160701,400,Temperature,t,K
104475,52.455155,-7.264700,283.597900,20160701,300,20160701,400,Temperature,t,K
105001,52.465704,-7.380140,283.575684,20160701,300,20160701,400,Temperature,t,K
105002,52.469586,-7.343774,283.629150,20160701,300,20160701,400,Temperature,t,K
105003,52.473456,-7.307402,283.740234,20160701,300,20160701,400,Temperature,t,K
105004,52.477315,-7.271023,283.868652,20160701,300,20160701,400,Temperature,t,K
105531,52.491741,-7.350140,283.917480,20160701,300,20160701,400,Temperature,t,K
105532,52.495613,-7.313749,284.041992,20160701,300,20160701,400,Temperature,t,K
105533,52.499474,-7.277352,284.055176,20160701,300,20160701,400,Temperature,t,K
106062,52.521633,-7.283688,283.957520,20160701,300,20160701,400,Temperature,t,K
104473,52.447430,-7.337415,282.751709,20160701,300,20160701,500,Temperature,t,K
104474,52.451298,-7.301061,282.809570,20160701,300,20160701,500,Temperature,t,K
104475,52.455155,-7.264700,282.996094,20160701,300,20160701,500,Temperature,t,K
105001,52.465704,-7.380140,283.244629,20160701,300,20160701,500,Temperature,t,K
105002,52.469586,-7.343774,283.280273,20160701,300,20160701,500,Temperature,t,K
105003,52.473456,-7.307402,283.373291,20160701,300,20160701,500,Temperature,t,K
105004,52.477315,-7.271023,283.489014,20160701,300,20160701,500,Temperature,t,K
105531,52.491741,-7.350140,283.764160,20160701,300,20160701,500,Temperature,t,K
105532,52.495613,-7.313749,283.888672,20160701,300,20160701,500,Temperature,t,K
105533,52.499474,-7.277352,283.901855,20160701,300,20160701,500,Temperature,t,K
106062,52.521633,-7.283688,283.964111,20160701,300,20160701,500,Temperature,t,K
104473,52.447430,-7.337415,283.127930,20160701,300,20160701,600,Temperature,t,K
104474,52.451298,-7.301061,283.301514,20160701,300,20160701,600,Temperature,t,K
104475,52.455155,-7.264700,283.532715,20160701,300,20160701,600,Temperature,t,K
105001,52.465704,-7.380140,283.470459,20160701,300,20160701,600,Temperature,t,K
105002,52.469586,-7.343774,283.470459,20160701,300,20160701,600,Temperature,t,K
105003,52.473456,-7.307402,283.612549,20160701,300,20160701,600,Temperature,t,K
105004,52.477315,-7.271023,283.790283,20160701,300,20160701,600,Temperature,t,K
105531,52.491741,-7.350140,283.906006,20160701,300,20160701,600,Temperature,t,K
105532,52.495613,-7.313749,284.017090,20160701,300,20160701,600,Temperature,t,K
105533,52.499474,-7.277352,284.056885,20160701,300,20160701,600,Temperature,t,K
106062,52.521633,-7.283688,284.341553,20160701,300,20160701,600,Temperature,t,K
104473,52.447430,-7.337415,283.762451,20160701,600,20160701,700,Temperature,t,K
104474,52.451298,-7.301061,284.083008,20160701,600,20160701,700,Temperature,t,K
104475,52.455155,-7.264700,284.296631,20160701,600,20160701,700,Temperature,t,K
105001,52.465704,-7.380140,284.145264,20160701,600,20160701,700,Temperature,t,K
105002,52.469586,-7.343774,284.247559,20160701,600,20160701,700,Temperature,t,K
105003,52.473456,-7.307402,284.425781,20160701,600,20160701,700,Temperature,t,K
105004,52.477315,-7.271023,284.626221,20160701,600,20160701,700,Temperature,t,K
105531,52.491741,-7.350140,284.737305,20160701,600,20160701,700,Temperature,t,K
105532,52.495613,-7.313749,284.906494,20160701,600,20160701,700,Temperature,t,K
105533,52.499474,-7.277352,285.031006,20160701,600,20160701,700,Temperature,t,K
106062,52.521633,-7.283688,285.218018,20160701,600,20160701,700,Temperature,t,K
104473,52.447430,-7.337415,283.421143,20160701,600,20160701,800,Temperature,t,K
104474,52.451298,-7.301061,283.822998,20160701,600,20160701,800,Temperature,t,K
104475,52.455155,-7.264700,284.207031,20160701,600,20160701,800,Temperature,t,K
105001,52.465704,-7.380140,284.229248,20160701,600,20160701,800,Temperature,t,K
105002,52.469586,-7.343774,284.202393,20160701,600,20160701,800,Temperature,t,K
105003,52.473456,-7.307402,284.425537,20160701,600,20160701,800,Temperature,t,K
105004,52.477315,-7.271023,284.724854,20160701,600,20160701,800,Temperature,t,K
105531,52.491741,-7.350140,284.626709,20160701,600,20160701,800,Temperature,t,K
105532,52.495613,-7.313749,284.849854,20160701,600,20160701,800,Temperature,t,K
105533,52.499474,-7.277352,285.091064,20160701,600,20160701,800,Temperature,t,K
106062,52.521633,-7.283688,285.220459,20160701,600,20160701,800,Temperature,t,K
104473,52.447430,-7.337415,284.625244,20160701,600,20160701,900,Temperature,t,K
