index,lat,lon,value,dataDate,dataTime,validityDate,validityTime,name,shortname,units
104473,52.447430,-7.337415,280.579102,20161001,0,20161001,100,Temperature,t,K
104474,52.451298,-7.301061,280.266113,20161001,0,20161001,100,Temperature,t,K
104475,52.455155,-7.264700,280.583984,20161001,0,20161001,100,Temperature,t,K
105001,52.465704,-7.380140,280.513184,20161001,0,20161001,100,Temperature,t,K
105002,52.469586,-7.343774,280.473145,20161001,0,20161001,100,Temperature,t,K
105003,52.473456,-7.307402,280.504395,20161001,0,20161001,100,Temperature,t,K
105004,52.477315,-7.271023,280.561523,20161001,0,20161001,100,Temperature,t,K
105531,52.491741,-7.350140,280.252441,20161001,0,20161001,100,Temperature,t,K
105532,52.495613,-7.313749,280.151367,20161001,0,20161001,100,Temperature,t,K
105533,52.499474,-7.277352,280.336426,20161001,0,20161001,100,Temperature,t,K
106062,52.521633,-7.283688,280.279297,20161001,0,20161001,100,Temperature,t,K
104473,52.447430,-7.337415,280.050049,20161001,0,20161001,200,Temperature,t,K
104474,52.451298,-7.301061,279.970459,20161001,0,20161001,200,Temperature,t,K
104475,52.455155,-7.264700,280.279541,20161001,0,20161001,200,Temperature,t,K
105001,52.465704,-7.380140,280.120850,20161001,0,20161001,200,Temperature,t,K
105002,52.469586,-7.343774,280.019287,20161001,0,20161001,200,Temperature,t,K
105003,52.473456,-7.307402,280.142822,20161001,0,20161001,200,Temperature,t,K
105004,52.477315,-7.271023,280.314697,20161001,0,20161001,200,Temperature,t,K
105531,52.491741,-7.350140,280.067627,20161001,0,20161001,200,Temperature,t,K
105532,52.495613,-7.313749,280.173584,20161001,0,20161001,200,Temperature,t,K
105533,52.499474,-7.277352,280.513428,20161001,0,20161001,200,Temperature,t,K
106062,52.521633,-7.283688,280.765381,20161001,0,20161001,200,Temperature,t,K
104473,52.447430,-7.337415,280.251709,20161001,0,20161001,300,Temperature,t,K
104474,52.451298,-7.301061,280.397217,20161001,0,20161001,300,Temperature,t,K
104475,52.455155,-7.264700,280.445557,20161001,0,20161001,300,Temperature,t,K
105001,52.465704,-7.380140,280.229248,20161001,0,20161001,300,Temperature,t,K
105002,52.469586,-7.343774,280.203369,20161001,0,20161001,300,Temperature,t,K
105003,52.473456,-7.307402,280.339600,20161001,0,20161001,300,Temperature,t,K
105004,52.477315,-7.271023,280.507568,20161001,0,20161001,300,Temperature,t,K
105531,52.491741,-7.350140,280.401611,20161001,0,20161001,300,Temperature,t,K
105532,52.495613,-7.313749,280.507568,20161001,0,20161001,300,Temperature,t,K
105533,52.499474,-7.277352,280.750244,20161001,0,20161001,300,Temperature,t,K
106062,52.521633,-7.283688,280.953369,20161001,0,20161001,300,Temperature,t,K
104473,52.447430,-7.337415,280.441162,20161001,300,20161001,400,Temperature,t,K
104474,52.451298,-7.301061,280.582275,20161001,300,20161001,400,Temperature,t,K
104475,52.455155,-7.264700,280.811768,20161001,300,20161001,400,Temperature,t,K
105001,52.465704,-7.380140,280.705811,20161001,300,20161001,400,Temperature,t,K
105002,52.469586,-7.343774,280.675049,20161001,300,20161001,400,Temperature,t,K
105003,52.473456,-7.307402,280.829346,20161001,300,20161001,400,Temperature,t,K
105004,52.477315,-7.271023,281.058838,20161001,300,20161001,400,Temperature,t,K
105531,52.491741,-7.350140,281.036377,20161001,300,20161001,400,Temperature,t,K
105532,52.495613,-7.313749,281.208740,20161001,300,20161001,400,Temperature,t,K
105533,52.499474,-7.277352,281.296631,20161001,300,20161001,400,Temperature,t,K
106062,52.521633,-7.283688,281.367432,20161001,300,20161001,400,Temperature,t,K
104473,52.447430,-7.337415,280.637207,20161001,300,20161001,500,Temperature,t,K
104474,52.451298,-7.301061,280.765137,20161001,300,20161001,500,Temperature,t,K
104475,52.455155,-7.264700,280.888672,20161001,300,20161001,500,Temperature,t,K
105001,52.465704,-7.380140,280.773926,20161001,300,20161001,500,Temperature,t,K
105002,52.469586,-7.343774,280.844727,20161001,300,20161001,500,Temperature,t,K
