index,lat,lon,value,dataDate,dataTime,validityDate,validityTime,name,shortname,units
104473,52.447430,-7.337415,284.168457,20160801,0,20160801,100,Temperature,t,K
104474,52.451298,-7.301061,284.342041,20160801,0,20160801,100,Temperature,t,K
104475,52.455155,-7.264700,284.604980,20160801,0,20160801,100,Temperature,t,K
105001,52.465704,-7.380140,284.426758,20160801,0,20160801,100,Temperature,t,K
105002,52.469586,-7.343774,284.769775,20160801,0,20160801,100,Temperature,t,K
105003,52.473456,-7.307402,285.433838,20160801,0,20160801,100,Temperature,t,K
105004,52.477315,-7.271023,285.402588,20160801,0,20160801,100,Temperature,t,K
105531,52.491741,-7.350140,285.384766,20160801,0,20160801,100,Temperature,t,K
105532,52.495613,-7.313749,285.228760,20160801,0,20160801,100,Temperature,t,K
105533,52.499474,-7.277352,285.531738,20160801,0,20160801,100,Temperature,t,K
106062,52.521633,-7.283688,285.081787,20160801,0,20160801,100,Temperature,t,K
104473,52.447430,-7.337415,284.068115,20160801,0,20160801,200,Temperature,t,K
104474,52.451298,-7.301061,284.375488,20160801,0,20160801,200,Temperature,t,K
104475,52.455155,-7.264700,284.665283,20160801,0,20160801,200,Temperature,t,K
105001,52.465704,-7.380140,284.090332,20160801,0,20160801,200,Temperature,t,K
105002,52.469586,-7.343774,284.540527,20160801,0,20160801,200,Temperature,t,K
105003,52.473456,-7.307402,285.003906,20160801,0,20160801,200,Temperature,t,K
105004,52.477315,-7.271023,285.075195,20160801,0,20160801,200,Temperature,t,K
105531,52.491741,-7.350140,284.870361,20160801,0,20160801,200,Temperature,t,K
105532,52.495613,-7.313749,284.990479,20160801,0,20160801,200,Temperature,t,K
105533,52.499474,-7.277352,285.115234,20160801,0,20160801,200,Temperature,t,K
106062,52.521633,-7.283688,284.678711,20160801,0,20160801,200,Temperature,t,K
104473,52.447430,-7.337415,283.984131,20160801,0,20160801,300,Temperature,t,K
104474,52.451298,-7.301061,284.064209,20160801,0,20160801,300,Temperature,t,K
104475,52.455155,-7.264700,284.180176,20160801,0,20160801,300,Temperature,t,K
